# t, p_1, p_2, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, M_C, total_CO2_mass
32400.000000,111019.180451,105182.965651,0.002332,0.000170,0.000981,0.000085,0.000002,0.000000,0.000229,0.000000,0.345147,0.008474
33000.000000,111019.266679,105182.974703,0.002328,0.000170,0.000985,0.000086,0.000001,0.000000,0.000224,0.000000,0.352490,0.008474
33600.000000,111019.619369,105182.989823,0.002326,0.000170,0.000988,0.000088,0.000000,0.000000,0.000220,0.000000,0.356932,0.008474
34200.000000,111019.627973,105182.986706,0.002324,0.000169,0.000991,0.000089,0.000000,0.000000,0.000215,0.000000,0.363565,0.008474
34800.000000,111019.607486,105182.982868,0.002320,0.000169,0.000994,0.000090,0.000000,0.000000,0.000210,0.000000,0.370226,0.008474
35400.000000,111019.594912,105182.980837,0.002318,0.000169,0.000997,0.000092,0.000000,0.000000,0.000204,0.000000,0.376856,0.008473
36000.000000,111019.688537,105182.986797,0.002314,0.000169,0.001000,0.000093,0.000000,0.000000,0.000199,0.000000,0.383154,0.008473
36600.000000,111019.716214,105182.986735,0.002312,0.000168,0.001003,0.000094,0.000000,0.000000,0.000194,0.000000,0.392357,0.008473
37200.000000,111019.580779,105182.971997,0.002309,0.000168,0.001007,0.000096,0.000000,0.000000,0.000189,0.000000,0.397160,0.008473
37800.000000,111019.493716,105182.963598,0.002306,0.000168,0.001010,0.000097,0.000000,0.000000,0.000184,0.000000,0.404199,0.008473
38400.000000,111019.528956,105182.965149,0.002303,0.000168,0.001014,0.000098,0.000000,0.000000,0.000179,0.000000,0.411974,0.008473
39000.000000,111019.445032,105182.958891,0.002298,0.000168,0.001018,0.000100,0.000000,0.000000,0.000174,0.000000,0.419740,0.008473
39600.000000,111019.476908,105182.961027,0.002294,0.000167,0.001023,0.000101,0.000000,0.000000,0.000169,0.000000,0.425343,0.008472
40200.000000,111019.660678,105182.975793,0.002290,0.000167,0.001027,0.000102,0.000000,0.000000,0.000165,0.000000,0.432434,0.008472
40800.000000,111019.835940,105182.990689,0.002285,0.000167,0.001032,0.000103,0.000000,0.000000,0.000160,0.000000,0.438640,0.008472
41400.000000,111019.802893,105182.987740,0.002281,0.000166,0.001035,0.000105,0.000000,0.000000,0.000156,0.000000,0.447131,0.008472
42000.000000,111019.664202,105182.976840,0.002277,0.000166,0.001039,0.000106,0.000000,0.000000,0.000152,0.000000,0.456283,0.008472
42600.000000,111019.352621,105182.950473,0.002274,0.000166,0.001042,0.000107,0.000000,0.000000,0.000148,0.000000,0.464328,0.008472
43200.000000,111019.787341,105182.987140,0.002272,0.000166,0.001045,0.000109,0.000000,0.000000,0.000144,0.000000,0.472964,0.008471
43800.000000,111019.905214,105182.995378,0.002269,0.000165,0.001048,0.000110,0.000000,0.000000,0.000140,0.000000,0.480462,0.008471
44400.000000,111019.680395,105182.977801,0.002265,0.000165,0.001052,0.000111,0.000000,0.000000,0.000137,0.000000,0.485550,0.008471
45000.000000,111019.510448,105182.963195,0.002260,0.000165,0.001057,0.000113,0.000000,0.000000,0.000133,0.000000,0.494538,0.008471
45600.000000,111019.939347,105182.994535,0.002258,0.000165,0.001060,0.000114,0.000000,0.000000,0.000129,0.000000,0.503019,0.008471
46200.000000,111019.933450,105182.990680,0.002254,0.000164,0.001064,0.000115,0.000000,0.000000,0.000126,0.000000,0.511300,0.008471
46800.000000,111019.050383,105182.909114,0.002251,0.000164,0.001067,0.000117,0.000000,0.000000,0.000123,0.000000,0.520723,0.008471
47400.000000,111019.794699,105182.976089,0.002249,0.000164,0.001070,0.000118,0.000000,0.000000,0.000119,0.000000,0.529878,0.008471
48000.000000,111019.941696,105182.989485,0.002245,0.000164,0.001073,0.000119,0.000000,0.000000,0.000116,0.000000,0.536786,0.008471
48600.000000,111019.893040,105182.984106,0.002241,0.000163,0.001076,0.000121,0.000000,0.000000,0.000113,0.000000,0.545176,0.008470
49200.000000,111019.849204,105182.980557,0.002237,0.000163,0.001081,0.000122,0.000000,0.000000,0.000110,0.000000,0.549834,0.008470
49800.000000,111019.848594,105182.982234,0.002234,0.000163,0.001084,0.000123,0.000000,0.000000,0.000107,0.000000,0.556236,0.008470
50400.000000,111019.797900,105182.977164,0.002230,0.000163,0.001088,0.000124,0.000000,0.000000,0.000104,0.000000,0.564660,0.008470
51000.000000,111019.689176,105182.966824,0.002227,0.000162,0.001092,0.000126,0.000000,0.000000,0.000101,0.000000,0.569714,0.008470
51600.000000,111019.986216,105182.994269,0.002225,0.000162,0.001095,0.000127,0.000000,0.000000,0.000098,0.000000,0.577209,0.008470
52200.000000,111019.947181,105182.991299,0.002222,0.000162,0.001099,0.000128,0.000000,0.000000,0.000096,0.000000,0.583923,0.008470
52800.000000,111019.413790,105182.943465,0.002219,0.000162,0.001103,0.000130,0.000000,0.000000,0.000094,0.000000,0.592674,0.008469
53400.000000,111019.985135,105182.994561,0.002214,0.000161,0.001108,0.000131,0.000000,0.000000,0.000091,0.000000,0.597840,0.008469
54000.000000,111019.943965,105182.989926,0.002211,0.000161,0.001111,0.000132,0.000000,0.000000,0.000089,0.000000,0.604394,0.008469
54600.000000,111020.102571,105183.004575,0.002208,0.000161,0.001114,0.000134,0.000000,0.000000,0.000087,0.000000,0.614445,0.008469
55200.000000,111020.046835,105182.999116,0.002203,0.000161,0.001119,0.000135,0.000000,0.000000,0.000085,0.000000,0.623911,0.008469
55800.000000,111019.957608,105182.991481,0.002201,0.000160,0.001122,0.000136,0.000000,0.000000,0.000083,0.000000,0.631977,0.008469
56400.000000,111019.534627,105182.952398,0.002197,0.000160,0.001126,0.000137,0.000000,0.000000,0.000081,0.000000,0.638112,0.008469
57000.000000,111019.570776,105182.954821,0.002192,0.000160,0.001131,0.000139,0.000000,0.000000,0.000079,0.000000,0.643838,0.008469
57600.000000,111019.906597,105182.984490,0.002188,0.000159,0.001135,0.000140,0.000000,0.000000,0.000077,0.000000,0.646477,0.008468
58200.000000,111019.194228,105182.914929,0.002184,0.000159,0.001140,0.000141,0.000000,0.000000,0.000076,0.000000,0.648061,0.008468
58800.000000,111019.636529,105182.956664,0.002177,0.000159,0.001146,0.000143,0.000000,0.000000,0.000074,0.000000,0.646681,0.008468
59400.000000,111019.954589,105182.983804,0.002174,0.000158,0.001149,0.000144,0.000000,0.000000,0.000072,0.000000,0.648064,0.008468
60000.000000,111019.887164,105182.972837,0.002170,0.000158,0.001154,0.000145,0.000000,0.000000,0.000071,0.000000,0.651010,0.008468
