# x, y, gas saturation [-], CO2 concentration in water [kg/m3]
0.005000,0.005000,0.000000,0.560934
0.015000,0.005000,0.000000,0.637318
0.025000,0.005000,0.000000,0.656422
0.035000,0.005000,0.000000,0.696983
0.045000,0.005000,0.000000,0.715676
0.055000,0.005000,0.000000,0.736811
0.065000,0.005000,0.000000,0.780159
0.075000,0.005000,0.000000,0.802865
0.085000,0.005000,0.000000,0.826445
0.095000,0.005000,0.000000,0.868481
0.105000,0.005000,0.000000,0.903508
0.115000,0.005000,0.000000,0.903508
0.125000,0.005000,0.000000,0.933134
0.135000,0.005000,0.000000,0.958989
0.145000,0.005000,0.000000,0.968369
0.155000,0.005000,0.000000,0.978278
0.165000,0.005000,0.000000,0.990772
0.175000,0.005000,0.000000,0.999695
0.185000,0.005000,0.000000,1.003117
0.195000,0.005000,0.000000,1.005197
0.205000,0.005000,0.000000,1.007634
0.215000,0.005000,0.000000,1.008496
0.225000,0.005000,0.000000,1.006748
0.235000,0.005000,0.000000,1.002381
0.245000,0.005000,0.000000,1.000359
0.255000,0.005000,0.000000,0.994246
0.265000,0.005000,0.000000,0.981839
0.275000,0.005000,0.000000,0.975959
0.285000,0.005000,0.000000,0.954198
0.295000,0.005000,0.000000,0.937445
0.305000,0.005000,0.000000,0.923247
0.315000,0.005000,0.000000,0.897764
0.325000,0.005000,0.000000,0.899075
0.335000,0.005000,0.000000,0.905809
0.345000,0.005000,0.000000,0.925750
0.355000,0.005000,0.000000,0.937008
0.365000,0.005000,0.000000,0.950030
0.375000,0.005000,0.000000,0.957444
0.385000,0.005000,0.000000,0.970647
0.395000,0.005000,0.000000,0.981336
0.405000,0.005000,0.000000,0.978406
0.415000,0.005000,0.000000,0.984893
0.425000,0.005000,0.000000,0.982240
0.435000,0.005000,0.000000,0.973697
0.445000,0.005000,0.000000,0.976067
0.455000,0.005000,0.000000,0.965482
0.465000,0.005000,0.000000,0.952390
0.475000,0.005000,0.000000,0.950583
0.485000,0.005000,0.000000,0.932261
0.495000,0.005000,0.000000,0.917508
0.505000,0.005000,0.000000,0.910488
0.515000,0.005000,0.000000,0.885607
0.525000,0.005000,0.000000,0.871076
0.535000,0.005000,0.000000,0.858176
0.545000,0.005000,0.000000,0.830114
0.555000,0.005000,0.000000,0.817338
0.565000,0.005000,0.000000,0.800630
0.575000,0.005000,0.000000,0.753183
0.585000,0.005000,0.000000,0.734346
0.595000,0.005000,0.000000,0.754791
0.605000,0.005000,0.000000,0.817378
0.615000,0.005000,0.000000,0.832331
0.625000,0.005000,0.000000,0.843162
0.635000,0.005000,0.000000,0.849825
0.645000,0.005000,0.000000,0.846758
0.655000,0.005000,0.000000,0.845768
0.665000,0.005000,0.000000,0.842681
0.675000,0.005000,0.000000,0.847722
